NU_INSCRICAO,NU_NOTA_MT
601eb56c4870e7f3ce567bef879997434fab6978,444.1980036984551
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,481.4081639664465
8d2007f35400585b1a23535658a56e3f56deae16,591.0794561493891
504fb778c3000f0f74c49d28a157ef535df7b26e,521.9329367059707
41486a1936312d298dd64860a5d146bbe6e1f6ad,453.9559217848565
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,1.317466063254777
eaf79174460e09e7653d588de06f97e1bbd42138,494.9659281083582
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,397.12226175612403
2181b6cd1a507e4be28b56bc22a49fc0c508891f,479.3267301648525
5cf539ec5fbefdd7e36c73555623aef55261b30a,602.0911167691753
cfcaab878786f9216a4d8433f2a46bad9276aee4,468.8163139737236
1b24de7ad1184ad4a97f373e876b96eea61c6b17,528.8664707471173
c261830482fb017b2cca67da0781f4b8b8d83187,1.2475848735877904
62add403579d50fbee420593bd16447b10679b89,520.9762547469918
d8e056958f364d9b9abc8cd7d7e464341655e324,1.1203343016901783
e00b16108ae0577000f16ced5a92205b35879b17,427.93079504268906
578b34d9c52218727f025eeeb7e9ece099e7962e,0.6113320140997303
91011d06f4c11199a3ae872aacadadd7d5d75f1c,0.5676688948224538
139838127162e6aa92bebbc5651e0472286a0619,0.3718870081581116
3c4914af467ac58e125a45a078ab6cd43e13b655,456.58280180320435
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,460.1921288111399
df7d7db821755b6e9a024a3cebe06b8155d9c708,452.51508264880374
8134453bc66345ba09033fc2118df694fa6a5299,482.58802705528774
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,427.30968163649624
b04d55df23021bca201b74ffe2e63ea7f2449877,476.38482730364103
3f318550fb1494cc6160d1e031ae29ac2fc065aa,496.04671856645837
ef77de8ef635260390a3261262869ca5c6135f59,1.571967207050001
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,0.0
c7cc0461b2c741ae81ee815a975dc6b9e514875c,469.0465864459014
73274817307e9baf478abdd2e6e73bab0ab26ecc,0.0
af6c4e9ec5b12de767977306416bd0d9447d310d,401.07639051491617
7b309e8114f95274ac95aad6697df953fce1d861,447.0647188701439
354a476d6cc00db02bbe4bacbebe0298c14b9926,1.444716635152389
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,436.19393635288077
adcb305091a3f8b4a9771362caaae7d2b39465c2,489.27634675465254
3b08ec5615162eeef39ddf97c305601f8d6be53c,610.5144256185589
dd8bf6ed8a7291b0bac35478a7d4812939478898,551.4261246295418
298c9c61c87385c00c8eaa4192d153a8d059e411,463.9411103814482
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,1.8401746137985775
64449fe7c928f02f796c5b0d527c681b537f7859,427.83221192197794
bfaa66d24544cca4105e4364d9228bb8dc61c14a,0.3718870081581116
62d6fdccdcae41351a63bcd346eb65178c0481f1,223.71569622039988
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,556.9226021222349
f0d08da594cee151c351acda8e05cedb7aa8f2e6,564.3389210110704
cd2030092aacaa9580845fc92189ad3bc1a88129,423.24889936343897
1372e1ae0bd729de3f59baae76f62b02b73b21ac,490.1349249794763
3a74629fd3af085f644ada2fd31359de263dc95d,449.195750490613
c5c4d066740c70017879a186e3df0b148edb1785,439.86202026727796
93622845055ef268067ee6964763aff9683e8360,428.2207481312364
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,414.8290271418531
7e760b93b2a189673c81aff7015aca45b4f50f3e,447.23696491595626
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,0.7385825859973423
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,448.73492742273373
04013eb3b9f5e047e3c384cbc124d6be434890c1,408.5955420225988
da0d4b43fd0c5896ab67944d72aa269aa842668e,593.3117436763765
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,466.43530544574
bf751d79db8096cf876ac75002003bf2a7da2035,447.11276948885904
6e85f5878fde0da41bcbdeb1050e561c334bc31f,0.10367960140953869
726af52ecc5309864376cfbb79843e4d9bc67eb0,535.2106369839048
cdad5bfc0354572880fa799d9a0af784137de4a0,0.0
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,486.90518571829045
9cb5797ed8f7ede425ba307f769774b42460774c,457.5118288193777
ac75c3f733f769455017ffdcf9b4ef75af3f853b,437.67688150063606
8c408798149631973f52a14f363b604349f3425d,610.60760428165
b2994317d9802cb04c018f57f863aaa6fae7a2b7,0.0
0f1c44bdb576aa13a22627c4415521e2a68398e9,0.3718870081581116
b04c28955fd0f07bf69fc01d69aed8d166814b31,413.6436625409221
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,456.1877482351041
fa2603e1077c05493a48a74c6365a8d938b9bb58,441.38134953690894
0432abb93e94758393c78d674c53761c8e7547b2,421.0332404033677
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,532.5625083601535
40e4c903604e672a031abf55a0e9d0be2499e19d,539.2256910554762
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,557.6523857914498
ae275ec587fa99cbc535a14b099e9a53418ad6f5,619.8402860885602
a40bcb038126e8fcc18613587d349c451b17495e,625.5660912378588
9b19bbaedd6ecaef988bef930c5793119b19dc00,448.6217282513556
62d3a19afc54c1410e6e771ea29b909f8796cdcc,1.412160344434131
d20057efa140f475a2ab2abe27411b82e8da0e5e,1.412160344434131
96e1a9ae54f3094c2837def24b35651fd65b7683,0.0
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,424.4686375766842
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,495.8066740673753
f97828327a4314a4678a907d32d289e43235a80f,0.0
46ef075a91ce3096159d24ef137e502955a2e92a,463.32714481310893
525cdb6a9a5f67818cf00847195ba88f8fe91978,0.2309301733071507
0fd2ebb2cba41467a2f1f064879e27c14671db11,472.1260751246264
1a4a64788e42e62aebaf976e118e4312f271be20,546.7800583414464
53c0a7d0d86fd533212fc581cf32c5cccadc294a,0.0
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,485.8731100911902
fb888df8e882e6c0d8422fbd16748fe087fba56a,1.412160344434131
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,435.0401731301909
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,0.3568308703044991
d920d310fa85f5d607cddd3f366d1fb4901372da,472.2316103518157
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,454.6613003073127
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,0.0
ba01e15e5a2f24d0dd9b724618655a329ad61213,477.37237122069496
dbeac2f05498472ec708163898309999efef03f2,374.25832612421465
31782322f561ad5f596f6ae148c8204fad23705f,1.444716635152389
bfd9561d59f723b856dbcc1ce674e11bba238a99,0.0
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,560.8975669492298
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,457.9207944036598
825b9a5eb0d8725082051b41e082aed01dc9be7e,394.5595358966362
67d77c90ad21e26bfc94677547f6910b01dc1d32,412.59008629778884
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,1.1203343016901783
74271d115ce6ed32aa2aa834385200a606c62bce,370.6921955864291
6efd349903f7b391b6f920cc76de7b507258a8c9,406.5458630885261
e85ffa10d21d03b9b4e925b5808dde341be4a62e,0.0
c0934de7b64b1ea909ce77c97580606e18936874,599.2481246962992
f81906feca10f1eeb5153e9f662a06040dc795c9,567.1455179176188
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,442.20844513148154
2ad02e38865830766bb87531dcb154852364eb39,524.9352814580377
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,1.3748354454854024
f986cc713f62755c8e4e47a388f9775fe2f46b40,435.8204355813872
143481c553f2f07d71a7b02d4364cf716eb213c3,519.5272303912277
7c2c0ca131808098924fa3305efe67029c95e527,517.7790583347639
862074b9b6dcb5e90476279725b9d0aa991f1e86,414.7676406505145
a5873b09206a34e65ff84c5d12d27998701220b4,403.98552475253786
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,448.05186738170363
cd532929efcd6be773ba62fc83c631a77eb24e94,605.1741406519935
64a70bc39c408304ecb8e572765315a3896ff833,463.2606264876915
5573caf7f47589820461e64565f85c11bf9f122b,435.9958459366787
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,594.2686995878956
e7f989fad23aa525007003e7d1382ae56c9947f5,483.1609364512573
44b8f6f734d554fec0da2e60da8d27868798c802,481.1973488294821
ae0ce3518210a23804d30a83c92f5c2da6fe1382,0.0
34d6082a74330b3f5bc565fc573674afaa03f661,681.9659838366475
d25c087f96c3997d6328b953d4a710d27ef5838a,506.6466516750536
0e916480daf872f3cfd63c9decda513616804b6a,0.4991375800557236
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,0.9083018216552503
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,500.4352329200865
e447d3f2d58677fd267d7a03f501ef642a1d4e06,387.63091204381533
fbe1950b1a096572f21ea11345473fefcba6c84c,421.5566387866619
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,0.2583426992138449
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,468.87974086084483
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,1.571967207050001
48bb95f95bf1597bd67366fb50610ada3df98863,449.34538285990453
51ae593280f360e68b5400abcbb0d37f1ecade71,657.6480207013291
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,1.1203343016901783
d306f972ccb66cdd4b336af47af14e1bf8240cec,0.640094414906681
8a1a696322f3f7e0861982fbca06cdbb039832d9,0.6538006778600263
6058199e6bda1e0af51a1186b65ff76d4fe4035c,540.4378667191659
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,457.80983146869596
31a4df5d818242efa0d50309c9bd5e503d3811fe,417.92763673367455
89c71043264315c4e0eea0f8775363a12dc82061,402.23352393802946
81d76646552b14b85adb5d258e5a135fd7ddb86a,483.27283806014935
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,0.2309301733071507
b63eff83ebc02e1bc7a73477edda3b76a05571b6,0.0
c4a3b96cff4393b06246604527f1a558ad8b66b3,564.3675445220559
dc284de80ad0db4a78bee253f995f0920e340cfa,1.444716635152389
45eab0d008b4971810ca4b2d7b735916d9991a9a,647.6536803489918
982fd0566d5924b506fe1477fda3513984c4c702,558.4045580382777
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,518.0368203148711
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,423.7456929512257
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,0.0
8cadd025151167286941b7d4f113e0335e046bbb,562.3113386390029
412696b14eed4da0a81260862fbe1855d8fc75a1,0.640094414906681
6629196865947bb489338e3fa1c9f0e56614ee72,517.3032484406917
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,351.0609464594002
bff7d200b32aa005540af908fb325a46ca9bb742,432.66010637574396
22a2734a900eec40dd32ef379894cfafe40c63c6,0.48408144220211113
edfe4f7961749b29d0bcb06933f1a8710846e116,0.0
5d42040f9935aff1dabc32c4f5a578148138e1af,421.21124952458024
bd01964e27b0e530ca458b382b07493aeb48a2ef,440.693048158415
6588cdc7aef843b1775104bc38017bb3f808c7bc,444.0118029813684
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,582.0992913246811
1d705b7b461dfd626645d5df319ab733c1c1ca73,475.21643851138145
106b58912414f794e754883865bf6e4cf68adfbc,446.23034040090175
308f5a51e95317261a7d66fa83feaf3504542cbe,370.49242848254835
973c923e39db780e329a64c6049dc85d9be17978,385.86442447362447
19dd82f8d74cf3f076d24e9985dae14d95a9318a,16.566951077650522
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,441.8543736170976
7f9879b40a268318e2a969e73156aa9df7a48c13,541.4565788652197
3060b85e8d3e20b11f4391e64c6f916cede388c5,0.8658331578949543
866d7784ed1380003929da44f965aef9339702f9,532.0035755755789
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,480.406654134309
032ef02de121b7ab5f2ee4ffab719f464050f862,0.894595558701905
68040110ffe6ecacbbff5e21086c8c416132a22c,1.0355523935528623
f66562b958e6349449b87fea0a01fab214f6ec8b,371.1157099244683
beefc7a89a2d9882e5983d80e356f8b7c23994f7,507.87193841415706
82d7709a8445664e93038482fbfee478e8a40273,501.26904492873246
e3929d32c498f8e45ae326017cf7c60308880d94,594.1122829073109
9da35674034a0a1373298436fdfb2f1d840a6da2,450.14051485529944
6d980e58439452168c46e569c5671e7820d0800b,0.3855932711114569
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,424.29797210091624
2f8e05c2d702db25093589b14295ab88abf009e0,0.0
407861b22074fd4b864404e8ef0942947c9ec7d7,0.24463643626049958
d426e04457c4fc8b4068a7da6805a7ab8e07224d,462.22747595700764
70aa6679bdb9627324f6626534a7709cdcbdb0f8,0.0
f5c04dc290d6706af8214800e25be19129dc9f7b,420.20068612343533
cd20ace0b8fb57cecb028764042f1c7851d39507,413.29536406554763
eb5f0ef501357740c2ac626bf1ce233475aa47af,452.57720768266773
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,1.9674251856961895
383f9cdf1c3d46a2cd312345792cf74f15e4b746,542.863066656717
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,1.4310103721990473
fe23ba819708fa369addcf9e6dcc7657cab3a96a,464.52323614753465
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,603.952660097107
c4e415962974bee4963519523194e05c3638dd39,1.0355523935528623
d50835b7ccba559c85daac789b52a4dd31e98eb9,14.094171088840817
b0e8139fa43e8c764878dcd69f3548d74353d838,472.8322588950022
e023d054a9a69d221946660afd3b8cabfcd05230,0.6126818889999868
9284a89fdbdd88fe9877dad42e9984e7e2484e20,469.1879295548885
f4c4cee74ce9ede036564ef9b80aba39c768e126,398.6232105843336
b1b16d232ac65293996ef45fcac75a0fca3e7325,0.0
b8fb9eb73a9f599896d49678bdab39e07479b2ba,405.3525094532802
c04b0546f83b9eb90d11ca7597181b9ef956a80a,1.6666614882293551
bee771ff249f080561ad1b67c3a0050a3ab89b32,492.0456789583168
b1cb99c8b63b442384c0af490ca27366e5a91489,0.0
809ec35d37a181001a42e6340709505e78a2c577,413.4339398645814
67da0b704f0c6cc6037509ab516aaaf58fd950b0,460.28129494914594
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,422.76285774452987
4617bca8992d06315c5592eb69d2493ac7ddf543,0.0
60290f6053f0e9a625bc9d2f699ca507e8985292,415.80534725500684
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,469.2134186695097
89d16717c0a898a0955477e778e309036aa6e584,0.0
151d112bc6f05c1069b4b743f73f92a08826741e,0.0
a90416a3b247048aaff99c5f2f88a45e2dc20046,0.0
4dff8608a5941c894c2f71aae910da722b5b2b2d,439.98831842804634
67833093fd0fde740199378acf55c33de750736f,450.25265787753256
23c6b7ea47102c0ba28ac805a03304d515494ecd,479.3191928077787
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,1.0492586565062112
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,434.5771970882846
68b155dada9a40aafaaa7714e063a432dd8275d6,396.07444083204007
bd21086734939a7c2bc239854d12d7b8b2009fd6,0.0
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,626.0379662207998
04df4468d9913083f7984969a8b2892f210b4193,391.6877491308751
cc2a0d12abf9b0917d668bec85e91fafddac7c45,527.9757425566484
3c5e07f1980f7cd16cd801e5f1b4f02825274201,1.1203343016901783
e9b1849607e9d8ab47b7fc39be369805313dda59,401.2371831368083
f4908c99ff49fb68410ac0d479e7def865dbff16,0.0
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,0.9083018216552503
8919315667eed33ef7df11b0dcfc40d6d69163b8,0.0
0adec45c06749fe632ed2304c345b14418d15871,1.444716635152389
95a22a438d6ae5aae37830d6a7fc74e75fc981af,484.59835244294237
27584421ac81833fb4ccf564a6fcdd4ac2b698be,525.1528828713687
e720fd525ae844a709b93fdb28f7914c48d8160d,541.3675104029982
24fa503c4c1225e71a37fe92b354c626e099cbb6,571.0362688216505
6af857c10637e8e60ee8723080d306cf45181a2f,601.0697555969628
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,0.0
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,457.768329923716
fe61cad7894d78b02178a3eb5ec99ffdb5351160,0.0
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,1.0355523935528623
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,473.39779330922005
3a9507cc35b592af5172dd8ebb28cc89827e3f68,425.00758504756914
132375a118767bda43cef7d17fb9ee7e3910fda6,2.4130557452770525
551f1885fa0f60bb05f612a39cafe53130ac961e,398.6217378055341
399626499b7dfe518b8a4a57b801dae132f325db,0.0
cc3750ac71c85cc688659b3eb20dc112738eb623,629.5901123591924
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,453.16767949012564
9c87e30e40e82eba487a7fb0b594eb881db74389,408.39907734274374
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,1.444716635152389
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,440.3322961102089
f3931aca05bc6c99fe0c03619fc54098c0c515ef,0.3718870081581116
16f6526457cc7d849c2a9829efa0e021c78353f0,518.2357759731209
74b0cbfbe74747c9780b564db3e624d3c19878a2,424.1524122637066
fc67a6d22a9d1beadaf42cd714789d5749800b19,416.80588868469187
d0c7acbad13d292e637f23633da232e29186e20c,452.8207768301909
b921a4ac834cc1109c06e7c1de9439c0daf16e06,522.3915458416195
e31ee5529458da77ca3239ca06f64465e737e454,432.8300138537169
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,1.2039217543105138
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,447.43453000642785
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,530.7470195540973
b095a86f58a41adaf4197caac4b38de0a96a4058,31.103867641662006
05a25962f9f30d8544842ec3d79244e99d11017b,608.3294239339261
458f801c533d802e3655e9bbced52ee22826f197,418.9249187931409
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,414.03443404481
293ffd1359a352518d31928214161b644128851e,550.6242761428238
95068b8d72613d8b51b22243060dd50a498e4dbf,507.1420660987899
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,412.23413870731537
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,452.79632510790304
758e005c28f680380e79d7935f29ce42c3b49dfe,525.0426266580486
881348d182c96239cf7f78a13cefa5adb47fb752,0.0
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,489.53318184043394
88bf2ee39f502979c06148c8ed9ad29b2df033a0,0.0
52a23c1eb5ea201859a91a6cb70114032878f7da,345.16790640036413
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,580.2354420705111
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,0.7810512497576383
6dccb96a95dd55aeed519fcfaf84d26493df68fe,1.3037598003014352
ec12ea01cda3dcf0c6271ea7140c656f4774264b,443.8368585085518
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,530.6545512414283
c62671ce23840752f47d376866a2f2e0bb5a8248,1.712924041900962
131010225a14ea18fa1748a59efd6413fc0eb338,457.8319928112055
a2b095e8fed2a3edb2a751b5e1e71336757e278d,449.113384786569
766e70bac5c7e88381749ba3f140e03132b0858e,407.1338237811704
92f75ecf86b6e027c977162cc4297db8d280b2be,476.32609372304506
a2b2a641336472d368c2c4b2253e9455fd58d688,1.1203343016901783
a3af6be26868494212d438ddc80ba11e55d7261c,521.5891929811916
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,1.444716635152389
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,1.1765092284038232
defb13732108dd8d257e70b84e439d9020576209,521.3049575543241
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,1.8401746137985775
8120c2970d5087725caa5d3d87fcfb24155d181b,402.35948449832443
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,542.8841396667246
95ced045710caddbab17dd0552eed9f15d76b4b8,580.9059210298183
629fba23b8937cd3f4ae214255cc9b01b601dc9d,78.27721261328344
17cafdecd37633480065ba97838ed940156e0a07,505.8556817891347
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,0.0
39342260b5d0b77e66491fa443ba490d843c00f9,0.2720489621671902
95dbcd144e591c2694acc9bc942726784469d0f8,0.9083018216552503
5f553236d725160fdbff443604199b293f1f44ce,472.83086670972426
869b7dfefe247dfa859db744c33c2678411dd945,512.057658301835
4f718d14fd2f4506b47f244ff6ba9989cf256207,0.0
c910640a6e6c25b259dfcc4990f2899245e988ca,438.777780520767
c9210ff822feac437edffb18dda200a8f3ea1a59,503.36008043985896
e18348afecf00cc3d88f3ba48351ce1843f220a0,471.04977889608335
5954217e13179b6043acc782e102668a2612a8e4,435.1476138135368
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,448.6651600665544
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,442.4592058222236
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,0.0
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,0.0
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,426.5222570066114
a7275f430267de859f35ff4b68e4a276e5be7279,433.9668955572302
5d8539ebe86a27c576d5f46bcba6ba71031a0143,0.9930837297925663
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,464.567810596313
870a45c11058f7dfab6d067039447ce546c208b4,1.1203343016901783
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,519.1801402652469
812dad3abf68e537e7a5f58627c83daea4375233,470.2887887283252
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,0.0
8b9fea02641babf2396079c6edfed9abb45117bf,473.8810005147465
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,1.4584228981057379
d8788a6c3e384b392b77f519451fed79c34453a2,642.619133967306
1e6d53083bfb60a532c211edc06a3b3122eaa340,452.08347638896475
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,0.0
1db27ec90efad017f1e8e8998389d75f98149663,437.1716781931305
ee22b8c134e9178600d57236685e0822b2034601,595.8104666191733
b03c5ebab160571176fd665bad3b559d23d28f4d,578.5160587817373
018c21da2ea1df6cc5d00ce480c48672c234ddb5,558.5828510209677
5a71e57629eb2d9b1281fa0acf78fc410f82233a,403.57730947491535
63add5acaf261ef36ff419c5cf3301d8b1a91b06,429.43851868323867
5b7f5fb34de0f846635830319871e2bdd06857b1,468.910816519448
e074b29573906c0b39248900a4d73df3a44cb72f,470.46851775638675
b531258b394067bfd55762aecedc84154e145dbd,0.0
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,487.5331682996896
6581d33040854c49896098641bd48cca28d0bfb1,440.8522330464515
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,549.8718496601674
07333b87f6d8b5cf5c7022761b649115d184b038,0.7810512497576383
9f92a391a271d11a1530427da3a2cfec21c57679,0.0
e5129f4e0fead85906b2b0ef48b253420c85060e,428.03328759642795
e6a92b275fb840ad324abb74e09a4d3517e7785a,0.0
64a758225c8fee36cfc6a33f8ce52435bee3f22b,532.7456759788712
7866c1a752ede108330f59479ba22bbe27e24959,456.4486921779827
e2d2423c2aa3c3191363bccba383a85740b6003a,492.61223578254715
e26a4055e714830a051bbd4118cb4e10cfe613f9,442.5274990858966
a2a35215a2bacc65b551efa3a17f34c5566ba27b,429.5731272940511
9e53b4840e7a00693adbb1eb46654e76c8309a61,482.6208647316711
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,1.1203343016901783
4665254e0bacb0ecb8a006903b69fa80b51490d5,484.7802691933182
64a6357ce0328ec2be2d70104169f3b044bc3e98,0.17221091617626882
166fb0fa70c428f172f3fcb85eddff4b3ca33545,527.8055916321226
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,0.0
766c88ba88b04bd663ed05616d542db453b12cd5,0.0
16ba4511e82380eebd8917142d36a7f2ca28afd9,423.27215144902635
d03bea3b98a10800cf21885099655d78156b34c9,0.0
cf8eb8667a6230dc65850cccf3a1abf21ba8391a,1.3037598003014352
b9ceb5058547f7ba48f2fc6323c2dad311e83349,0.0
1605b2665d898bf88f2d12046ffc219fc98011dd,0.8658331578949543
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,426.3795471700816
2b40888cb9a0fa0aca9642febd79836b4a71723b,0.0
3783d0f562e9914300b98214cbf59c47df628116,421.51176154935257
6259df3d2eb137841e632a56f2f7cca3e3ff4172,484.24524319013915
89b4c8805837e713f9a730c673c222d2fe78bd69,387.184177856715
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,601.8284683140315
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,394.4772804923135
c90b14063cc4b109019cacd40eba1359439a23a8,454.4731471214783
ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,0.0
49412082f17170a1b1a7a0f4811fc3f84cab68d7,438.3544603302005
9f8d3b5c8003823b00814d8650478f4a4123310e,537.0296860475705
8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,0.0
973f904d79c6d3556de58dd6a26972c4d1f519ac,435.216956154609
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,509.4434526367178
236ccca2305d258085cfccd31359d025e8c2ef03,482.4848516561739
6e6e61a418676943dab9187c8c0a7c7608796ef3,0.0
00a65504314fd5a7c062943e9b5f2a282c43c96b,1.58567347000335
35c68cb7b68131dd4395dbaaceafc098adb26efe,501.225746875245
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,446.52899107920666
39f3b003b013995457d88d0f976e589375ea381c,605.1224153980611
be2efc5d7aac68e406e259efd6a1383b0535d030,542.2778665263147
05654f1872402567f29cb0dbd2b6a67ca962ba20,406.75865430202225
01ef84ddbd815b848e2791e31d1e1fb530af0800,464.31723090292115
c617565d917710c71fc918bbd53a980d54c98b01,0.0
0347f75702f7a58defa7830fd2160be814ee63d7,479.35296538981856
e9f4a7e0f743c19594d064f493acc7da5705cb97,543.3826423494462
cbc361742d9f5471b72c408c86a163a3a0babdde,460.73823957402874
51a5c6236ca8dc5f31f3a163b32f27117200f21d,1.8401746137985775
1d2002450bef0d038cfff583a8a45c1152adff4f,477.1327878497426
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,407.0983513990903
b935e46f14ef9cabe4855d768f80a882afc5bbf3,525.2006158609936
dd89be9611dd1e70f883c325c3de4bfd4beddd54,621.3695512245835
7a6f4434324d90047db1434d2218b125200749d1,561.2504090253482
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,511.69211429218296
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,616.7731322255541
b87878311a2b2974047b44213c352effc62b8ba2,0.0
53758d4e489f33ad1709258781c0db4fab9b5803,497.1142159960373
f9cd9be6a34c973e4e837fcfc8da5343b0e6d475,0.7947575127109872
4d1782421e1635415765058a400cbf70e2efc504,519.6316463248115
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,489.0279242615028
79a6eeecf9786ed8a4c097c4eeb0ea5947796552,0.0
09985e3d85e82b3a084a6854d96f6eaaab8d8273,467.57877311226713
16d75e63608ef1837ee0170830e58cb7d368a3a0,0.9083018216552503
52e6e0e10f90361c2ff44016e514330a60be586e,450.8255712044188
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,516.1350726805764
4496d0d42a729a789643e669e0f73b068777f1d7,434.67818354855257
0e62088a0bd61cefe0756a63c5af7132651e9eea,415.8028290954605
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,460.11413297712903
